request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_day,trip_duration_min,unmet_demand
5400,Airport,226,Trip Completed,7/15/2016 1:05,7/15/2016 2:04,1,Friday,59,0
5553,Airport,226,Trip Completed,7/15/2016 5:34,7/15/2016 6:19,5,Friday,45,0
6031,Airport,226,Trip Completed,7/15/2016 12:53,7/15/2016 13:51,12,Friday,58,0
919,Airport,227,Trip Completed,11/7/2016 18:25,11/7/2016 19:03,18,Monday,38,0
1097,City,227,Trip Completed,11/7/2016 20:11,11/7/2016 21:02,20,Monday,51,0
1447,Airport,227,Trip Completed,12/7/2016 4:46,12/7/2016 5:25,4,Wednesday,39,0
2105,City,227,Trip Completed,12/7/2016 16:08,12/7/2016 17:22,16,Wednesday,74,0
2598,Airport,227,Trip Completed,12/7/2016 21:50,12/7/2016 22:21,21,Wednesday,31,0
3469,Airport,227,Trip Completed,7/13/2016 17:14,7/13/2016 18:18,17,Wednesday,64,0
3932,Airport,227,Trip Completed,7/13/2016 22:23,7/13/2016 23:34,22,Wednesday,71,0
5344,Airport,227,Trip Completed,7/14/2016 22:37,7/14/2016 23:35,22,Thursday,58,0
6707,Airport,227,Trip Completed,7/15/2016 22:57,7/16/2016 0:13,22,Friday,76,0
10,City,228,Trip Completed,11/7/2016 0:54,11/7/2016 1:59,0,Monday,65,0
387,Airport,228,Trip Completed,11/7/2016 8:19,11/7/2016 9:07,8,Monday,48,0
586,City,228,Trip Completed,11/7/2016 11:13,11/7/2016 11:51,11,Monday,38,0
710,City,228,Trip Completed,11/7/2016 14:13,11/7/2016 15:11,14,Monday,58,0
1658,Airport,228,Trip Completed,12/7/2016 7:29,12/7/2016 8:39,7,Wednesday,70,0
2227,City,228,Trip Completed,12/7/2016 18:08,12/7/2016 18:38,18,Wednesday,30,0
2668,Airport,228,Trip Completed,12/7/2016 23:35,7/13/2016 0:16,23,Wednesday,-213079,0
3312,Airport,228,Trip Completed,7/13/2016 12:03,7/13/2016 12:59,12,Wednesday,56,0
4212,City,228,Trip Completed,7/14/2016 5:33,7/14/2016 6:12,5,Thursday,39,0
6250,City,228,Trip Completed,7/15/2016 17:59,7/15/2016 19:07,17,Friday,68,0
6692,City,228,Trip Completed,7/15/2016 22:47,7/15/2016 23:58,22,Friday,71,0
1960,Airport,229,Trip Completed,12/7/2016 11:47,12/7/2016 12:48,11,Wednesday,61,0
3460,City,229,Trip Completed,7/13/2016 17:08,7/13/2016 17:37,17,Wednesday,29,0
4250,City,229,Trip Completed,7/14/2016 5:58,7/14/2016 6:32,5,Thursday,34,0
4504,Airport,229,Trip Completed,7/14/2016 9:09,7/14/2016 10:01,9,Thursday,52,0
5089,City,229,Trip Completed,7/14/2016 19:47,7/14/2016 20:46,19,Thursday,59,0
5950,City,229,Trip Completed,7/15/2016 10:46,7/15/2016 11:35,10,Friday,49,0
205,Airport,230,Trip Completed,11/7/2016 6:10,11/7/2016 7:10,6,Monday,60,0
853,Airport,230,Trip Completed,11/7/2016 17:48,11/7/2016 18:59,17,Monday,71,0
1196,City,230,Trip Completed,11/7/2016 21:14,11/7/2016 22:05,21,Monday,51,0
1598,Airport,230,Trip Completed,12/7/2016 6:38,12/7/2016 7:31,6,Wednesday,53,0
2406,City,230,Trip Completed,12/7/2016 19:56,12/7/2016 20:36,19,Wednesday,40,0
4299,City,230,Trip Completed,7/14/2016 6:40,7/14/2016 7:36,6,Thursday,56,0
4721,City,230,Trip Completed,7/14/2016 13:46,7/14/2016 15:01,13,Thursday,75,0
4886,City,230,Trip Completed,7/14/2016 17:54,7/14/2016 18:34,17,Thursday,40,0
5851,Airport,230,Trip Completed,7/15/2016 9:03,7/15/2016 10:19,9,Friday,76,0
6303,Airport,230,Trip Completed,7/15/2016 18:27,7/15/2016 19:16,18,Friday,49,0
292,City,231,Trip Completed,11/7/2016 7:14,11/7/2016 7:51,7,Monday,37,0
384,Airport,231,Trip Completed,11/7/2016 8:18,11/7/2016 8:54,8,Monday,36,0
1296,Airport,231,Trip Completed,11/7/2016 22:27,11/7/2016 23:37,22,Monday,70,0
1978,City,231,Trip Completed,12/7/2016 12:20,12/7/2016 12:59,12,Wednesday,39,0
3303,City,231,Trip Completed,7/13/2016 11:47,7/13/2016 13:03,11,Wednesday,76,0
3953,Airport,231,Trip Completed,7/13/2016 22:49,7/13/2016 23:52,22,Wednesday,63,0
4199,City,231,Trip Completed,7/14/2016 5:32,7/14/2016 6:29,5,Thursday,57,0
4773,Airport,231,Trip Completed,7/14/2016 15:55,7/14/2016 16:54,15,Thursday,59,0
5217,City,231,Trip Completed,7/14/2016 20:53,7/14/2016 21:39,20,Thursday,46,0
5870,Airport,231,Trip Completed,7/15/2016 9:23,7/15/2016 10:17,9,Friday,54,0
5964,City,231,Trip Completed,7/15/2016 10:52,7/15/2016 11:51,10,Friday,59,0
6082,City,231,Trip Completed,7/15/2016 14:18,7/15/2016 15:27,14,Friday,69,0
206,City,232,Trip Completed,11/7/2016 6:07,11/7/2016 6:37,6,Monday,30,0
595,City,232,Trip Completed,11/7/2016 11:31,11/7/2016 12:41,11,Monday,70,0
2310,City,232,Trip Completed,12/7/2016 18:56,12/7/2016 20:03,18,Wednesday,67,0
2880,Airport,232,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,5,Wednesday,67,0
3585,City,232,Trip Completed,7/13/2016 18:29,7/13/2016 19:33,18,Wednesday,64,0
4515,City,232,Trip Completed,7/14/2016 9:16,7/14/2016 10:23,9,Thursday,67,0
5636,City,232,Trip Completed,7/15/2016 6:38,7/15/2016 7:34,6,Friday,56,0
6132,Airport,232,Trip Completed,7/15/2016 15:37,7/15/2016 16:27,15,Friday,50,0
6540,City,232,Trip Completed,7/15/2016 20:57,7/15/2016 22:07,20,Friday,70,0
301,City,233,Trip Completed,11/7/2016 7:17,11/7/2016 8:18,7,Monday,61,0
1057,Airport,233,Trip Completed,11/7/2016 19:53,11/7/2016 20:42,19,Monday,49,0
1408,Airport,233,Trip Completed,12/7/2016 3:13,12/7/2016 4:08,3,Wednesday,55,0
1453,City,233,Trip Completed,12/7/2016 4:53,12/7/2016 5:54,4,Wednesday,61,0
1882,Airport,233,Trip Completed,12/7/2016 10:00,12/7/2016 11:05,10,Wednesday,65,0
2111,Airport,233,Trip Completed,12/7/2016 16:25,12/7/2016 17:25,16,Wednesday,60,0
2360,City,233,Trip Completed,12/7/2016 19:27,12/7/2016 19:59,19,Wednesday,32,0
3207,City,233,Trip Completed,7/13/2016 9:44,7/13/2016 10:39,9,Wednesday,55,0
3304,Airport,233,Trip Completed,7/13/2016 11:44,7/13/2016 12:28,11,Wednesday,44,0
4122,Airport,233,Trip Completed,7/14/2016 4:30,7/14/2016 5:24,4,Thursday,54,0
4683,City,233,Trip Completed,7/14/2016 12:48,7/14/2016 13:33,12,Thursday,45,0
5470,City,233,Trip Completed,7/15/2016 4:45,7/15/2016 6:00,4,Friday,75,0
6116,City,233,Trip Completed,7/15/2016 15:17,7/15/2016 15:46,15,Friday,29,0
6393,Airport,233,Trip Completed,7/15/2016 19:20,7/15/2016 20:19,19,Friday,59,0
6643,City,233,Trip Completed,7/15/2016 22:08,7/15/2016 22:49,22,Friday,41,0
91,Airport,234,Trip Completed,11/7/2016 4:49,11/7/2016 5:39,4,Monday,50,0
756,Airport,234,Trip Completed,11/7/2016 16:04,11/7/2016 16:38,16,Monday,34,0
1680,City,234,Trip Completed,12/7/2016 7:48,12/7/2016 8:45,7,Wednesday,57,0
2047,City,234,Trip Completed,12/7/2016 14:42,12/7/2016 15:24,14,Wednesday,42,0
2866,Airport,234,Trip Completed,7/13/2016 5:39,7/13/2016 6:15,5,Wednesday,36,0
3631,City,234,Trip Completed,7/13/2016 19:02,7/13/2016 19:58,19,Wednesday,56,0
4316,City,234,Trip Completed,7/14/2016 6:54,7/14/2016 8:07,6,Thursday,73,0
5364,City,234,Trip Completed,7/14/2016 23:24,7/15/2016 0:04,23,Thursday,40,0
5605,City,234,Trip Completed,7/15/2016 6:15,7/15/2016 7:03,6,Friday,48,0
9,Airport,235,Trip Completed,11/7/2016 0:45,11/7/2016 2:00,0,Monday,75,0
448,City,235,Trip Completed,11/7/2016 9:13,11/7/2016 10:08,9,Monday,55,0
1203,City,235,Trip Completed,11/7/2016 21:18,11/7/2016 22:31,21,Monday,73,0
2010,Airport,235,Trip Completed,12/7/2016 13:28,12/7/2016 14:02,13,Wednesday,34,0
4305,City,235,Trip Completed,7/14/2016 6:46,7/14/2016 7:58,6,Thursday,72,0
4687,Airport,235,Trip Completed,7/14/2016 12:59,7/14/2016 13:59,12,Thursday,60,0
4940,City,235,Trip Completed,7/14/2016 18:24,7/14/2016 18:55,18,Thursday,31,0
5175,City,235,Trip Completed,7/14/2016 20:27,7/14/2016 21:40,20,Thursday,73,0
5753,City,235,Trip Completed,7/15/2016 8:05,7/15/2016 8:43,8,Friday,38,0
5996,Airport,235,Trip Completed,7/15/2016 11:55,7/15/2016 12:40,11,Friday,45,0
6435,City,235,Trip Completed,7/15/2016 19:52,7/15/2016 20:42,19,Friday,50,0
6562,Airport,235,Trip Completed,7/15/2016 21:04,7/15/2016 21:35,21,Friday,31,0
872,Airport,236,Trip Completed,11/7/2016 17:57,11/7/2016 18:39,17,Monday,42,0
1652,Airport,236,Trip Completed,12/7/2016 7:16,12/7/2016 8:25,7,Wednesday,69,0
2000,Airport,236,Trip Completed,12/7/2016 12:59,12/7/2016 13:43,12,Wednesday,44,0
3380,Airport,236,Trip Completed,7/13/2016 14:23,7/13/2016 15:31,14,Wednesday,68,0
4060,City,236,Trip Completed,7/14/2016 1:37,7/14/2016 2:35,1,Thursday,58,0
4177,City,236,Trip Completed,7/14/2016 5:17,7/14/2016 6:26,5,Thursday,69,0
4635,City,236,Trip Completed,7/14/2016 11:30,7/14/2016 12:33,11,Thursday,63,0
6568,Airport,236,Trip Completed,7/15/2016 21:08,7/15/2016 22:12,21,Friday,64,0
6743,Airport,236,Trip Completed,7/15/2016 23:44,7/16/2016 0:30,23,Friday,46,0
1343,City,237,Trip Completed,11/7/2016 23:37,12/7/2016 0:32,23,Monday,41815,0
1519,Airport,237,Trip Completed,12/7/2016 5:43,12/7/2016 6:22,5,Wednesday,39,0
2076,Airport,237,Trip Completed,12/7/2016 15:31,12/7/2016 16:47,15,Wednesday,76,0
2136,City,237,Trip Completed,12/7/2016 17:15,12/7/2016 18:13,17,Wednesday,58,0
2650,Airport,237,Trip Completed,12/7/2016 22:54,12/7/2016 23:40,22,Wednesday,46,0
2793,Airport,237,Trip Completed,7/13/2016 4:54,7/13/2016 5:48,4,Wednesday,54,0
3012,City,237,Trip Completed,7/13/2016 7:22,7/13/2016 8:07,7,Wednesday,45,0
3847,Airport,237,Trip Completed,7/13/2016 21:36,7/13/2016 22:33,21,Wednesday,57,0
4607,City,237,Trip Completed,7/14/2016 10:28,7/14/2016 10:49,10,Thursday,21,0
4654,Airport,237,Trip Completed,7/14/2016 11:57,7/14/2016 13:09,11,Thursday,72,0
4941,Airport,237,Trip Completed,7/14/2016 18:23,7/14/2016 19:39,18,Thursday,76,0
1526,City,238,Trip Completed,12/7/2016 5:56,12/7/2016 6:52,5,Wednesday,56,0
1839,City,238,Trip Completed,12/7/2016 9:44,12/7/2016 10:54,9,Wednesday,70,0
2268,City,238,Trip Completed,12/7/2016 18:35,12/7/2016 19:28,18,Wednesday,53,0
3069,City,238,Trip Completed,7/13/2016 8:00,7/13/2016 8:53,8,Wednesday,53,0
4039,City,238,Trip Completed,7/14/2016 0:38,7/14/2016 1:48,0,Thursday,70,0
4446,Airport,238,Trip Completed,7/14/2016 8:31,7/14/2016 9:01,8,Thursday,30,0
6021,Airport,238,Trip Completed,7/15/2016 12:44,7/15/2016 13:12,12,Friday,28,0
74,Airport,239,Trip Completed,11/7/2016 4:38,11/7/2016 5:44,4,Monday,66,0
1959,City,239,Trip Completed,12/7/2016 11:48,12/7/2016 12:20,11,Wednesday,32,0
2169,Airport,239,Trip Completed,12/7/2016 17:30,12/7/2016 18:51,17,Wednesday,81,0
3422,City,239,Trip Completed,7/13/2016 15:44,7/13/2016 16:11,15,Wednesday,27,0
3613,Airport,239,Trip Completed,7/13/2016 18:47,7/13/2016 20:06,18,Wednesday,79,0
4485,Airport,239,Trip Completed,7/14/2016 8:57,7/14/2016 9:44,8,Thursday,47,0
4929,City,239,Trip Completed,7/14/2016 18:24,7/14/2016 18:51,18,Thursday,27,0
5676,City,239,Trip Completed,7/15/2016 7:10,7/15/2016 8:23,7,Friday,73,0
6590,City,239,Trip Completed,7/15/2016 21:33,7/15/2016 22:26,21,Friday,53,0
1496,Airport,240,Trip Completed,12/7/2016 5:33,12/7/2016 6:10,5,Wednesday,37,0
2589,City,240,Trip Completed,12/7/2016 21:47,12/7/2016 22:58,21,Wednesday,71,0
3668,Airport,240,Trip Completed,7/13/2016 19:26,7/13/2016 20:32,19,Wednesday,66,0
4978,City,240,Trip Completed,7/14/2016 18:42,7/14/2016 19:28,18,Thursday,46,0
5487,City,240,Trip Completed,7/15/2016 4:50,7/15/2016 6:03,4,Friday,73,0
6270,City,240,Trip Completed,7/15/2016 18:08,7/15/2016 19:05,18,Friday,57,0
884,Airport,241,Trip Completed,11/7/2016 18:03,11/7/2016 18:37,18,Monday,34,0
1495,Airport,241,Trip Completed,12/7/2016 5:29,12/7/2016 6:07,5,Wednesday,38,0
1782,Airport,241,Trip Completed,12/7/2016 8:58,12/7/2016 9:46,8,Wednesday,48,0
1928,City,241,Trip Completed,12/7/2016 11:08,12/7/2016 11:39,11,Wednesday,31,0
2195,Airport,241,Trip Completed,12/7/2016 17:44,12/7/2016 18:42,17,Wednesday,58,0
4005,Airport,241,Trip Completed,7/13/2016 23:44,7/14/2016 0:48,23,Wednesday,64,0
4759,Airport,241,Trip Completed,7/14/2016 15:23,7/14/2016 16:23,15,Thursday,60,0
4933,City,241,Trip Completed,7/14/2016 18:20,7/14/2016 19:26,18,Thursday,66,0
648,City,242,Trip Completed,11/7/2016 12:41,11/7/2016 13:30,12,Monday,49,0
1171,City,242,Trip Completed,11/7/2016 20:49,11/7/2016 21:48,20,Monday,59,0
1354,City,242,Trip Completed,11/7/2016 23:45,12/7/2016 0:52,23,Monday,41827,0
1901,Airport,242,Trip Completed,12/7/2016 10:29,12/7/2016 11:34,10,Wednesday,65,0
2181,Airport,242,Trip Completed,12/7/2016 17:39,12/7/2016 18:28,17,Wednesday,49,0
3051,City,242,Trip Completed,7/13/2016 7:42,7/13/2016 8:41,7,Wednesday,59,0
3203,Airport,242,Trip Completed,7/13/2016 9:47,7/13/2016 10:08,9,Wednesday,21,0
3843,City,242,Trip Completed,7/13/2016 21:22,7/13/2016 22:15,21,Wednesday,53,0
5698,Airport,242,Trip Completed,7/15/2016 7:31,7/15/2016 8:43,7,Friday,72,0
6653,City,242,Trip Completed,7/15/2016 22:13,7/15/2016 23:13,22,Friday,60,0
271,Airport,243,Trip Completed,11/7/2016 6:53,11/7/2016 7:31,6,Monday,38,0
1238,City,243,Trip Completed,11/7/2016 21:43,11/7/2016 22:54,21,Monday,71,0
1802,Airport,243,Trip Completed,12/7/2016 9:11,12/7/2016 10:25,9,Wednesday,74,0
3145,Airport,243,Trip Completed,7/13/2016 8:55,7/13/2016 9:33,8,Wednesday,38,0
3336,Airport,243,Trip Completed,7/13/2016 12:37,7/13/2016 13:24,12,Wednesday,47,0
3506,Airport,243,Trip Completed,7/13/2016 17:36,7/13/2016 18:50,17,Wednesday,74,0
4325,City,243,Trip Completed,7/14/2016 7:10,7/14/2016 8:08,7,Thursday,58,0
6764,City,243,Trip Completed,7/15/2016 0:06,7/15/2016 1:17,0,Friday,71,0
5421,Airport,243,Trip Completed,7/15/2016 2:08,7/15/2016 3:12,2,Friday,64,0
6108,City,243,Trip Completed,7/15/2016 15:02,7/15/2016 15:40,15,Friday,38,0
6379,City,243,Trip Completed,7/15/2016 19:16,7/15/2016 20:01,19,Friday,45,0
656,Airport,244,Trip Completed,11/7/2016 12:57,11/7/2016 13:27,12,Monday,30,0
715,City,244,Trip Completed,11/7/2016 14:40,11/7/2016 15:53,14,Monday,73,0
1086,Airport,244,Trip Completed,11/7/2016 20:02,11/7/2016 20:34,20,Monday,32,0
1504,Airport,244,Trip Completed,12/7/2016 5:37,12/7/2016 6:02,5,Wednesday,25,0
1675,Airport,244,Trip Completed,12/7/2016 7:35,12/7/2016 8:22,7,Wednesday,47,0
3041,Airport,244,Trip Completed,7/13/2016 7:40,7/13/2016 8:56,7,Wednesday,76,0
4214,City,244,Trip Completed,7/14/2016 5:45,7/14/2016 6:12,5,Thursday,27,0
5915,City,244,Trip Completed,7/15/2016 10:00,7/15/2016 11:02,10,Friday,62,0
6064,City,244,Trip Completed,7/15/2016 13:49,7/15/2016 14:45,13,Friday,56,0
225,City,245,Trip Completed,11/7/2016 6:16,11/7/2016 7:28,6,Monday,72,0
1163,City,245,Trip Completed,11/7/2016 20:47,11/7/2016 21:51,20,Monday,64,0
2200,City,245,Trip Completed,12/7/2016 17:55,12/7/2016 18:34,17,Wednesday,39,0
2382,Airport,245,Trip Completed,12/7/2016 19:41,12/7/2016 20:40,19,Wednesday,59,0
2957,City,245,Trip Completed,7/13/2016 6:42,7/13/2016 7:17,6,Wednesday,35,0
4626,City,245,Trip Completed,7/14/2016 11:10,7/14/2016 12:17,11,Thursday,67,0
5392,City,245,Trip Completed,7/15/2016 0:29,7/15/2016 1:07,0,Friday,38,0
6114,City,245,Trip Completed,7/15/2016 15:13,7/15/2016 16:10,15,Friday,57,0
481,City,246,Trip Completed,11/7/2016 9:27,11/7/2016 10:06,9,Monday,39,0
739,Airport,246,Trip Completed,11/7/2016 15:36,11/7/2016 16:20,15,Monday,44,0
834,City,246,Trip Completed,11/7/2016 17:40,11/7/2016 18:09,17,Monday,29,0
1175,City,246,Trip Completed,11/7/2016 20:57,11/7/2016 22:05,20,Monday,68,0
1425,Airport,246,Trip Completed,12/7/2016 4:19,12/7/2016 5:34,4,Wednesday,75,0
2327,City,246,Trip Completed,12/7/2016 19:09,12/7/2016 20:13,19,Wednesday,64,0
2535,Airport,246,Trip Completed,12/7/2016 21:18,12/7/2016 22:13,21,Wednesday,55,0
2963,Airport,246,Trip Completed,7/13/2016 6:46,7/13/2016 7:47,6,Wednesday,61,0
4535,City,246,Trip Completed,7/14/2016 9:37,7/14/2016 10:17,9,Thursday,40,0
5284,City,246,Trip Completed,7/14/2016 21:41,7/14/2016 22:45,21,Thursday,64,0
6491,City,246,Trip Completed,7/15/2016 20:33,7/15/2016 21:03,20,Friday,30,0
222,Airport,247,Trip Completed,11/7/2016 6:20,11/7/2016 7:10,6,Monday,50,0
720,Airport,247,Trip Completed,11/7/2016 14:51,11/7/2016 15:35,14,Monday,44,0
1573,Airport,247,Trip Completed,12/7/2016 6:27,12/7/2016 7:29,6,Wednesday,62,0
2070,Airport,247,Trip Completed,12/7/2016 15:18,12/7/2016 16:08,15,Wednesday,50,0
3276,Airport,247,Trip Completed,7/13/2016 10:42,7/13/2016 11:05,10,Wednesday,23,0
3795,City,247,Trip Completed,7/13/2016 20:50,7/13/2016 21:27,20,Wednesday,37,0
4615,City,247,Trip Completed,7/14/2016 10:51,7/14/2016 12:04,10,Thursday,73,0
6301,City,247,Trip Completed,7/15/2016 18:23,7/15/2016 19:24,18,Friday,61,0
338,City,248,Trip Completed,11/7/2016 7:50,11/7/2016 8:55,7,Monday,65,0
661,Airport,248,Trip Completed,11/7/2016 12:54,11/7/2016 14:10,12,Monday,76,0
1187,Airport,248,Trip Completed,11/7/2016 21:10,11/7/2016 21:53,21,Monday,43,0
1510,Airport,248,Trip Completed,12/7/2016 5:42,12/7/2016 6:22,5,Wednesday,40,0
1645,City,248,Trip Completed,12/7/2016 7:17,12/7/2016 8:30,7,Wednesday,73,0
2356,City,248,Trip Completed,12/7/2016 19:33,12/7/2016 20:02,19,Wednesday,29,0
3306,City,248,Trip Completed,7/13/2016 11:53,7/13/2016 12:37,11,Wednesday,44,0
6700,City,248,Trip Completed,7/15/2016 22:49,7/16/2016 0:02,22,Friday,73,0
198,Airport,249,Trip Completed,11/7/2016 6:03,11/7/2016 6:44,6,Monday,41,0
513,Airport,249,Trip Completed,11/7/2016 9:39,11/7/2016 10:55,9,Monday,76,0
727,Airport,249,Trip Completed,11/7/2016 15:07,11/7/2016 16:25,15,Monday,78,0
1094,Airport,249,Trip Completed,11/7/2016 20:12,11/7/2016 21:18,20,Monday,66,0
1508,Airport,249,Trip Completed,12/7/2016 5:48,12/7/2016 6:33,5,Wednesday,45,0
2987,Airport,249,Trip Completed,7/13/2016 7:03,7/13/2016 7:44,7,Wednesday,41,0
3485,City,249,Trip Completed,7/13/2016 17:28,7/13/2016 18:13,17,Wednesday,45,0
4971,City,249,Trip Completed,7/14/2016 18:41,7/14/2016 19:38,18,Thursday,57,0
6617,City,249,Trip Completed,7/15/2016 21:52,7/15/2016 22:41,21,Friday,49,0
1735,City,250,Trip Completed,12/7/2016 8:28,12/7/2016 9:33,8,Wednesday,65,0
3311,City,250,Trip Completed,7/13/2016 11:54,7/13/2016 13:04,11,Wednesday,70,0
3455,City,250,Trip Completed,7/13/2016 16:56,7/13/2016 17:55,16,Wednesday,59,0
4009,Airport,250,Trip Completed,7/13/2016 23:50,7/14/2016 0:23,23,Wednesday,33,0
5444,City,250,Trip Completed,7/15/2016 3:05,7/15/2016 3:48,3,Friday,43,0
5700,Airport,250,Trip Completed,7/15/2016 7:35,7/15/2016 8:08,7,Friday,33,0
5897,City,250,Trip Completed,7/15/2016 9:53,7/15/2016 10:52,9,Friday,59,0
6573,City,250,Trip Completed,7/15/2016 21:14,7/15/2016 22:00,21,Friday,46,0
515,Airport,251,Trip Completed,11/7/2016 9:45,11/7/2016 10:56,9,Monday,71,0
697,City,251,Trip Completed,11/7/2016 13:56,11/7/2016 14:54,13,Monday,58,0
2591,City,251,Trip Completed,12/7/2016 21:49,12/7/2016 22:57,21,Wednesday,68,0
3009,Airport,251,Trip Completed,7/13/2016 7:21,7/13/2016 8:21,7,Wednesday,60,0
3281,City,251,Trip Completed,7/13/2016 10:45,7/13/2016 11:17,10,Wednesday,32,0
3323,Airport,251,Trip Completed,7/13/2016 12:29,7/13/2016 13:31,12,Wednesday,62,0
3872,City,251,Trip Completed,7/13/2016 21:51,7/13/2016 22:54,21,Wednesday,63,0
4288,City,251,Trip Completed,7/14/2016 6:35,7/14/2016 7:14,6,Thursday,39,0
5145,City,251,Trip Completed,7/14/2016 20:19,7/14/2016 21:24,20,Thursday,65,0
5586,City,251,Trip Completed,7/15/2016 5:56,7/15/2016 6:33,5,Friday,37,0
6000,Airport,251,Trip Completed,7/15/2016 12:04,7/15/2016 12:35,12,Friday,31,0
6488,City,251,Trip Completed,7/15/2016 20:24,7/15/2016 21:27,20,Friday,63,0
6757,Airport,251,Trip Completed,7/15/2016 23:59,7/16/2016 0:30,23,Friday,31,0
183,City,252,Trip Completed,11/7/2016 5:49,11/7/2016 6:29,5,Monday,40,0
1210,Airport,252,Trip Completed,11/7/2016 21:24,11/7/2016 22:33,21,Monday,69,0
1382,City,252,Trip Completed,12/7/2016 1:03,12/7/2016 1:38,1,Wednesday,35,0
1899,City,252,Trip Completed,12/7/2016 10:26,12/7/2016 11:32,10,Wednesday,66,0
3369,City,252,Trip Completed,7/13/2016 13:55,7/13/2016 14:46,13,Wednesday,51,0
4498,City,252,Trip Completed,7/14/2016 9:08,7/14/2016 9:56,9,Thursday,48,0
5947,Airport,252,Trip Completed,7/15/2016 10:33,7/15/2016 11:19,10,Friday,46,0
6141,Airport,252,Trip Completed,7/15/2016 15:53,7/15/2016 16:27,15,Friday,34,0
382,City,253,Trip Completed,11/7/2016 8:17,11/7/2016 9:11,8,Monday,54,0
2035,City,253,Trip Completed,12/7/2016 14:15,12/7/2016 15:06,14,Wednesday,51,0
2762,Airport,253,Trip Completed,7/13/2016 3:55,7/13/2016 4:42,3,Wednesday,47,0
2857,City,253,Trip Completed,7/13/2016 5:35,7/13/2016 6:24,5,Wednesday,49,0
3236,City,253,Trip Completed,7/13/2016 10:08,7/13/2016 11:13,10,Wednesday,65,0
5056,Airport,253,Trip Completed,7/14/2016 19:26,7/14/2016 19:55,19,Thursday,29,0
6221,City,253,Trip Completed,7/15/2016 17:35,7/15/2016 18:14,17,Friday,39,0
329,Airport,254,Trip Completed,11/7/2016 7:42,11/7/2016 8:49,7,Monday,67,0
465,City,254,Trip Completed,11/7/2016 9:15,11/7/2016 9:55,9,Monday,40,0
650,City,254,Trip Completed,11/7/2016 12:42,11/7/2016 13:56,12,Monday,74,0
900,Airport,254,Trip Completed,11/7/2016 18:13,11/7/2016 18:51,18,Monday,38,0
1309,City,254,Trip Completed,11/7/2016 22:40,11/7/2016 23:15,22,Monday,35,0
2340,Airport,254,Trip Completed,12/7/2016 19:16,12/7/2016 19:48,19,Wednesday,32,0
4043,City,254,Trip Completed,7/14/2016 0:42,7/14/2016 1:51,0,Thursday,69,0
4264,City,254,Trip Completed,7/14/2016 6:15,7/14/2016 6:56,6,Thursday,41,0
4788,City,254,Trip Completed,7/14/2016 16:39,7/14/2016 17:11,16,Thursday,32,0
6046,City,254,Trip Completed,7/15/2016 13:20,7/15/2016 14:15,13,Friday,55,0
6182,City,254,Trip Completed,7/15/2016 17:06,7/15/2016 18:24,17,Friday,78,0
66,City,255,Trip Completed,11/7/2016 4:21,11/7/2016 4:54,4,Monday,33,0
688,Airport,255,Trip Completed,11/7/2016 13:41,11/7/2016 14:27,13,Monday,46,0
1924,City,255,Trip Completed,12/7/2016 11:02,12/7/2016 11:44,11,Wednesday,42,0
2463,City,255,Trip Completed,12/7/2016 20:33,12/7/2016 21:35,20,Wednesday,62,0
3679,Airport,255,Trip Completed,7/13/2016 19:30,7/13/2016 20:12,19,Wednesday,42,0
4351,Airport,255,Trip Completed,7/14/2016 7:24,7/14/2016 8:17,7,Thursday,53,0
4699,City,255,Trip Completed,7/14/2016 13:10,7/14/2016 14:15,13,Thursday,65,0
5313,Airport,255,Trip Completed,7/14/2016 22:02,7/14/2016 22:44,22,Thursday,42,0
100,City,256,Trip Completed,11/7/2016 5:00,11/7/2016 5:47,5,Monday,47,0
1129,Airport,256,Trip Completed,11/7/2016 20:27,11/7/2016 21:35,20,Monday,68,0
2560,City,256,Trip Completed,12/7/2016 21:29,12/7/2016 22:10,21,Wednesday,41,0
2662,Airport,256,Trip Completed,12/7/2016 23:22,7/13/2016 0:12,23,Wednesday,-213070,0
2959,Airport,256,Trip Completed,7/13/2016 6:40,7/13/2016 7:37,6,Wednesday,57,0
